name,profileUrl,website,founderName,linkedinUrl
Zenter,https://www.ycombinator.com/companies/zenter,https://googleblog.blogspot.com/2007/06/more-sharing.html,Zenter,https://www.linkedin.com/in/wcrosby/
Zenter,https://www.ycombinator.com/companies/zenter,https://googleblog.blogspot.com/2007/06/more-sharing.html,Wayne Crosby,https://www.linkedin.com/in/wcrosby/
Zenter,https://www.ycombinator.com/companies/zenter,https://googleblog.blogspot.com/2007/06/more-sharing.html,Robby Walker,https://www.linkedin.com/in/robbywalker
UpLink,https://www.ycombinator.com/companies/uplink,https://www.uplinkapp.io,Alexander Maher,https://www.linkedin.com/in/maher-alex/
UpLink,https://www.ycombinator.com/companies/uplink,https://www.uplinkapp.io,Alexander Grant,https://www.linkedin.com/in/alexgrant14
UpLink,https://www.ycombinator.com/companies/uplink,https://www.uplinkapp.io,Brady Ochse,https://www.linkedin.com/in/brady-ochse
UpLink,https://www.ycombinator.com/companies/uplink,https://www.uplinkapp.io,Nicholas Yarmesch,https://www.linkedin.com/in/nick-yarmesch
Proper,https://www.ycombinator.com/companies/proper,http://www.properfinance.io,Kyle Maloney,https://www.linkedin.com/in/kylemaloney17/
Proper,https://www.ycombinator.com/companies/proper,http://www.properfinance.io,Travis Gibson,https://www.linkedin.com/in/travisgibson1
Goodkind,https://www.ycombinator.com/companies/goodkind,https://www.goodkind.com/,Justin Rotman,https://www.linkedin.com/in/jrotman/
Goodkind,https://www.ycombinator.com/companies/goodkind,https://www.goodkind.com/,Michael Warshafsky,https://www.linkedin.com/in/michael-warshafsky-b8946033/
Plerk,https://www.ycombinator.com/companies/plerk,https://www.plerk.io,Miguel Medina,https://linkedin.com/in/mikemedina20
Plerk,https://www.ycombinator.com/companies/plerk,https://www.plerk.io,Angel Arias,https://www.linkedin.com/in/aeduardoac/
Plerk,https://www.ycombinator.com/companies/plerk,https://www.plerk.io,Jose Antonio Martinez Quintero,https://linkedin.com/in/joseantoniomtzq
Finmark,https://www.ycombinator.com/companies/finmark,https://finmark.com,Rami Essaid,https://www.linkedin.com/in/ramiessaid/
Finmark,https://www.ycombinator.com/companies/finmark,https://finmark.com,Greg Lissy,https://www.linkedin.com/in/greglissy/
Finmark,https://www.ycombinator.com/companies/finmark,https://finmark.com,Jeremy Neuberger,https://www.linkedin.com/in/jeremy-neuberger/
Nova,https://www.ycombinator.com/companies/nova-2,https://novahq.com,Pradyuman Vig,https://www.linkedin.com/in/pradyumanvig/
disclosures.io,https://www.ycombinator.com/companies/disclosures-io,https://disclosures.io,Adam Gothelf,https://www.linkedin.com/in/adamgothelf
disclosures.io,https://www.ycombinator.com/companies/disclosures-io,https://disclosures.io,Brian Sloss,https://linkedin.com/in/briansloss
disclosures.io,https://www.ycombinator.com/companies/disclosures-io,https://disclosures.io,Paul Nichols,https://linkedin.com/in/paulcnichols
Paperplane,https://www.ycombinator.com/companies/paperplane,https://www.paperplane.ai/,Daniel Kwak,https://www.linkedin.com/in/dnlkwak/
Paperplane,https://www.ycombinator.com/companies/paperplane,https://www.paperplane.ai/,Jack Hopkins,https://www.linkedin.com/in/jack-ww-hopkins/
Paperplane,https://www.ycombinator.com/companies/paperplane,https://www.paperplane.ai/,Ben Magolan,https://www.linkedin.com/in/ben-magolan-69537611a/
Ruleset,https://www.ycombinator.com/companies/ruleset,https://ruleset.ai,Logan Frederick,https://www.linkedin.com/in/loganfrederick/
Ruleset,https://www.ycombinator.com/companies/ruleset,https://ruleset.ai,Zheng Hao Tan,https://linkedin.com/in/zhenghaotan
Finantier,https://www.ycombinator.com/companies/finantier,https://finantier.co,Diego Rojas,https://linkedin.com/in/diegolrojas
Finantier,https://www.ycombinator.com/companies/finantier,https://finantier.co,Keng Low,https://www.linkedin.com/in/keng/
Synapsica Healthcare,https://www.ycombinator.com/companies/synapsica-healthcare,https://synapsica.com/,Cherian Dr,https://www.linkedin.com/in/cherian-dr/
Synapsica Healthcare,https://www.ycombinator.com/companies/synapsica-healthcare,https://synapsica.com/,Gandharv Goyal,https://www.linkedin.com/in/dr-gandharv/
Synapsica Healthcare,https://www.ycombinator.com/companies/synapsica-healthcare,https://synapsica.com/,Kuldeep Singh Chauhan,https://www.linkedin.com/in/kuldeepksc/
Synapsica Healthcare,https://www.ycombinator.com/companies/synapsica-healthcare,https://synapsica.com/,Meenakshi Singh,https://www.linkedin.com/in/meenakshi-singh-47903439/
Fuse,https://www.ycombinator.com/companies/fuse,https://www.letsfuse.com/,Boateng Opoku-Yeboah,https://www.linkedin.com/in/byeboah/
Fuse,https://www.ycombinator.com/companies/fuse,https://www.letsfuse.com/,Tunde Alao,https://www.linkedin.com/in/tundealao/
CapWay,https://www.ycombinator.com/companies/capway,,,
Algolia,https://www.ycombinator.com/companies/algolia,http://www.algolia.com,Nicolas Dessaigne,https://www.linkedin.com/in/nicolasdessaigne/
Algolia,https://www.ycombinator.com/companies/algolia,http://www.algolia.com,Julien Lemoine,https://linkedin.com/in/julienlemoine
GitPrime,https://www.ycombinator.com/companies/gitprime,https://www.gitprime.com,Ben Thompson,https://www.linkedin.com/in/thompsonben
GitPrime,https://www.ycombinator.com/companies/gitprime,https://www.gitprime.com,Travis Kimmel,https://www.linkedin.com/in/travis-kimmel-20111b2a
OneSignal,https://www.ycombinator.com/companies/onesignal,https://onesignal.com,George Deglin,https://www.linkedin.com/in/gdeglin
OneSignal,https://www.ycombinator.com/companies/onesignal,https://onesignal.com,Long Vo,https://www.linkedin.com/in/longvo/
Cohesive,https://www.ycombinator.com/companies/cohesive,https://getcohesiveai.com/,Nam Nguyen,https://www.linkedin.com/in/nam-nguyen96/
Cohesive,https://www.ycombinator.com/companies/cohesive,https://getcohesiveai.com/,Kevin Zhang,https://www.linkedin.com/in/kevindzhang/
Den,https://www.ycombinator.com/companies/den,https://getden.io,Justin Lee,https://www.linkedin.com/in/justin1ee/
Den,https://www.ycombinator.com/companies/den,https://getden.io,Linus Talacko,https://www.linkedin.com/in/linustalacko
Ergo,https://www.ycombinator.com/companies/ergo,https://joinergo.com,Yash Dulla,https://www.linkedin.com/in/yash-dulla/
Ergo,https://www.ycombinator.com/companies/ergo,https://joinergo.com,Ishan Sheth,https://www.linkedin.com/in/isheth/
Spott,https://www.ycombinator.com/companies/spott,https://spott.io,Manu Vanderveeren,https://www.linkedin.com/in/manuvanderveeren/
Spott,https://www.ycombinator.com/companies/spott,https://spott.io,Lander Degreve,https://www.linkedin.com/in/lander-degr%C3%A8ve/
Spott,https://www.ycombinator.com/companies/spott,https://spott.io,Samuel Smeys,https://www.linkedin.com/in/samuelsmeys/
Calltree AI,https://www.ycombinator.com/companies/calltree-ai,https://calltree.ai,Kun Qian,https://www.linkedin.com/in/qian-kun/
Calltree AI,https://www.ycombinator.com/companies/calltree-ai,https://calltree.ai,Robertson Taylor,https://www.linkedin.com/in/robertsonotaylor/
Cuckoo Labs,https://www.ycombinator.com/companies/cuckoo-labs,https://www.cuckoo.so/,Yong Hee Lee,https://www.linkedin.com/in/harryyongheelee/
Cuckoo Labs,https://www.ycombinator.com/companies/cuckoo-labs,https://www.cuckoo.so/,Gunwoo Kim,https://www.linkedin.com/in/gunwooterry/
Vetnio,https://www.ycombinator.com/companies/vetnio,https://vetnio.com/,Arman Karégar,https://linkedin.com/in/armankaregar
Vetnio,https://www.ycombinator.com/companies/vetnio,https://vetnio.com/,Max Henry Xie,https://linkedin.com/in/max-henry-xie
Trace,https://www.ycombinator.com/companies/trace,http://tracetec.co,Saner Cakir,https://www.linkedin.com/in/saner-cakir-697385300/
Trace,https://www.ycombinator.com/companies/trace,http://tracetec.co,Kayla Lee,https://www.linkedin.com/in/kayla-lee-715149160/
Relvy AI,https://www.ycombinator.com/companies/relvy-ai,https://www.relvy.ai,Bharath Bhat,https://linkedin.com/in/bharathpbhat
Relvy AI,https://www.ycombinator.com/companies/relvy-ai,https://www.relvy.ai,Simranjit Singh,https://linkedin.com/in/simranjit2112
ArchiLabs,https://www.ycombinator.com/companies/archilabs,https://archilabs.ai,Brian Bakerman,https://linkedin.com/in/brianbakerman
ArchiLabs,https://www.ycombinator.com/companies/archilabs,https://archilabs.ai,William Meng,https://www.linkedin.com/in/william-meng/
Chorrie,https://www.ycombinator.com/companies/chorrie,https://chorrie.com,Christopher Schlaepfer,https://www.linkedin.com/in/cschlaep/
Chorrie,https://www.ycombinator.com/companies/chorrie,https://chorrie.com,Jorrie Brettin,https://www.linkedin.com/in/jorrie-brettin-349a6383/
Gecko Security,https://www.ycombinator.com/companies/gecko-security,https://gecko.security,Jeevan Jutla,https://www.linkedin.com/in/jeevan-jutla/
Gecko Security,https://www.ycombinator.com/companies/gecko-security,https://gecko.security,Artemiy Malyshau,https://www.linkedin.com/in/artemiy-malyshau/
Raycaster,https://www.ycombinator.com/companies/raycaster,https://raycaster.ai,Levi Lian,https://linkedin.com/in/levi-lian
Raycaster,https://www.ycombinator.com/companies/raycaster,https://raycaster.ai,Anthony Humay,https://www.linkedin.com/in/ahumay
Upshift,https://www.ycombinator.com/companies/upshift,https://upshift.dev,Adam Suskin,https://www.linkedin.com/in/adamsuskin/
Symphony,https://www.ycombinator.com/companies/symphony,https://getsymphony.co,Murtaza Ali,https://www.linkedin.com/in/-murtazaali/
Symphony,https://www.ycombinator.com/companies/symphony,https://getsymphony.co,Shobhit Srivastava,https://linkedin.com/in/shobhit-srivastava
Galini,https://www.ycombinator.com/companies/galini,https://www.galini.ai/,Shaun Ayrton,https://www.linkedin.com/in/shaun-ayrton/
Galini,https://www.ycombinator.com/companies/galini,https://www.galini.ai/,Raul Zablah,https://www.linkedin.com/in/raulzablah
PathPilot,https://www.ycombinator.com/companies/pathpilot,https://www.getpathpilot.com/,Victor Laguna,https://www.linkedin.com/in/vlaguna/
Affil.ai,https://www.ycombinator.com/companies/affil-ai,https://affil.ai/,John Ta,https://www.linkedin.com/in/johnta2000/
Affil.ai,https://www.ycombinator.com/companies/affil-ai,https://affil.ai/,Vivek Olumbe,https://www.linkedin.com/in/vivek-olumbe/
Mica AI,https://www.ycombinator.com/companies/mica-ai,https://usemica.com/,Achyuta Iyengar,https://www.linkedin.com/in/achyuta-iyengar/
Mica AI,https://www.ycombinator.com/companies/mica-ai,https://usemica.com/,Bharadwaj Swaminathan,https://www.linkedin.com/in/bharadwajswaminathan
Mica AI,https://www.ycombinator.com/companies/mica-ai,https://usemica.com/,Jai Yarlagadda,https://www.linkedin.com/in/jai-yarlagadda-8a4733109/
Rescript,https://www.ycombinator.com/companies/rescript,https://rescript.ai/,Nikhil Ajjarapu,https://linkedin.com/in/nikhil-ajjarapu
Rescript,https://www.ycombinator.com/companies/rescript,https://rescript.ai/,Vincent Huang,https://linkedin.com/in/vincentjh
Rescript,https://www.ycombinator.com/companies/rescript,https://rescript.ai/,Alexander Pesendorfer,https://linkedin.com/in/alex-pesendorfer
Baseline AI,https://www.ycombinator.com/companies/baseline-ai,https://www.baselinetrials.com/,Zoe Sheill,https://linkedin.com/in/zoesheill
Baseline AI,https://www.ycombinator.com/companies/baseline-ai,https://www.baselinetrials.com/,Nabil Baugher,https://linkedin.com/in/nabil-baugher-93822a18a
RiskAngle,https://www.ycombinator.com/companies/riskangle,https://www.riskangle.com/,William Hu,https://www.linkedin.com/in/william-hu/
Asterisk,https://www.ycombinator.com/companies/asterisk,https://asterisk.so,Mufeed VH,https://www.linkedin.com/in/mufeed-vh/
Asterisk,https://www.ycombinator.com/companies/asterisk,https://asterisk.so,Vivek R,https://www.linkedin.com/in/123vivekr
Seals AI,https://www.ycombinator.com/companies/seals-ai,https://www.hireseals.ai/,Luis Mario Garcia,https://www.linkedin.com/in/luismariogarcia/
Seals AI,https://www.ycombinator.com/companies/seals-ai,https://www.hireseals.ai/,Heber Garza,https://www.linkedin.com/in/huriegas
Seals AI,https://www.ycombinator.com/companies/seals-ai,https://www.hireseals.ai/,Javier Gonzalez,https://www.linkedin.com/in/javiergzz/
Seals AI,https://www.ycombinator.com/companies/seals-ai,https://www.hireseals.ai/,Fernando Huerta,https://www.linkedin.com/in/fernando-huerta-zuniga/
Planbase,https://www.ycombinator.com/companies/planbase,https://www.joinplanbase.com/,Jack Light,https://www.linkedin.com/in/jd-light/
Planbase,https://www.ycombinator.com/companies/planbase,https://www.joinplanbase.com/,Joe Shearman,https://www.linkedin.com/in/joeshearman/
Vibe,https://www.ycombinator.com/companies/vibe,https://vibe.codes,Ray Morgan,https://www.linkedin.com/in/raycmorgan/
Vibe,https://www.ycombinator.com/companies/vibe,https://vibe.codes,Katia Bazzi,https://www.linkedin.com/in/katiabazzi/
Stormy AI – Autonomous marketing agent,https://www.ycombinator.com/companies/stormy-ai-autonomous-marketing-agent,https://stormy.ai,Robert Lukoszko,https://linkedin.com/in/karmedge
ProhostAI,https://www.ycombinator.com/companies/prohostai,https://www.prohost.ai/,Bill Ulammandakh,https://www.linkedin.com/in/bulam/
ProhostAI,https://www.ycombinator.com/companies/prohostai,https://www.prohost.ai/,Andrew Lawson,https://www.linkedin.com/in/aeriklawson/
Spherecast,https://www.ycombinator.com/companies/spherecast,https://www.spherecast.ai/,Leon Hergert,https://linkedin.com/in/leonhergert
Spherecast,https://www.ycombinator.com/companies/spherecast,https://www.spherecast.ai/,Paul Dietrich,https://linkedin.com/in/pauldietrich98
Spherecast,https://www.ycombinator.com/companies/spherecast,https://www.spherecast.ai/,Pascal Schindler,https://linkedin.com/in/pascal-schindler
Basepilot,https://www.ycombinator.com/companies/basepilot,https://www.basepilot.com/,Ken Hendricks,https://linkedin.com/in/ken-hendricks-96181611a
Basepilot,https://www.ycombinator.com/companies/basepilot,https://www.basepilot.com/,Pascal Wieler,https://linkedin.com/in/pascal-wieler
Openmart,https://www.ycombinator.com/companies/openmart,https://www.openmart.com,Richard He,https://linkedin.com/in/yuchenghe
Openmart,https://www.ycombinator.com/companies/openmart,https://www.openmart.com,Kathryn Wu,https://linkedin.com/in/kathrynwoohoo
Thorntale,https://www.ycombinator.com/companies/thorntale,https://thorntale.com,Ellen Hui,https://linkedin.com/in/ellenfkh
Thorntale,https://www.ycombinator.com/companies/thorntale,https://thorntale.com,John Stimac,https://linkedin.com/in/john-h-stimac
Brainbase,https://www.ycombinator.com/companies/brainbase,https://usebrainbase.com,Gokhan Egri,https://linkedin.com/in/gokhan-egri
Model ML,https://www.ycombinator.com/companies/model-ml,https://www.modelml.com/,Arnie Englander,https://linkedin.com/in/arnie-englander
Model ML,https://www.ycombinator.com/companies/model-ml,https://www.modelml.com/,Chaz Englander,https://www.linkedin.com/in/chazenglander
Risotto,https://www.ycombinator.com/companies/risotto,https://tryrisotto.com,Aron Solberg,https://linkedin.com/in/aronsolberg
Risotto,https://www.ycombinator.com/companies/risotto,https://tryrisotto.com,Alex Confer,https://linkedin.com/in/aconfer
Risotto,https://www.ycombinator.com/companies/risotto,https://tryrisotto.com,Chris Paul,https://linkedin.com/in/cmpaul/
Andy AI,https://www.ycombinator.com/companies/andy-ai,https://with-andy.com,Tiantian Zha,https://linkedin.com/in/tiantianzha
Andy AI,https://www.ycombinator.com/companies/andy-ai,https://with-andy.com,Max Akhterov,https://linkedin.com/in/akhterov
Superagent,https://www.ycombinator.com/companies/superagent,https://superagent.sh/,Alan Zabihi,https://linkedin.com/in/alanzabihi
Superagent,https://www.ycombinator.com/companies/superagent,https://superagent.sh/,Ismail Pelaseyed,http://se.linkedin.com/in/pelaseyed/en
Centralize,https://www.ycombinator.com/companies/centralize,https://www.usecentralize.com/,Rachit Kataria,https://linkedin.com/in/rachitkataria
Centralize,https://www.ycombinator.com/companies/centralize,https://www.usecentralize.com/,Will Wang,https://linkedin.com/in/williamwang77
Topo,https://www.ycombinator.com/companies/topo,https://www.topo.io/,Dan Elkaim,https://www.linkedin.com/in/danelkaim/
Topo,https://www.ycombinator.com/companies/topo,https://www.topo.io/,Léonard Henriquez,https://linkedin.com/in/leonard-henriquez
Topo,https://www.ycombinator.com/companies/topo,https://www.topo.io/,Robin Philibert,https://linkedin.com/in/robin-philibert
Roe AI,https://www.ycombinator.com/companies/roe-ai,https://getroe.ai,Richard Meng,https://linkedin.com/in/berkeleymeng
Roe AI,https://www.ycombinator.com/companies/roe-ai,https://getroe.ai,Jason Wang,https://linkedin.com/in/jason-wang-a29851128
Apriora,https://www.ycombinator.com/companies/apriora,https://www.apriora.ai,Aaron Wang,https://linkedin.com/in/aaronjwang
Apriora,https://www.ycombinator.com/companies/apriora,https://www.apriora.ai,John Rytel,https://linkedin.com/in/john-rytel-955436221
Taylor AI,https://www.ycombinator.com/companies/taylor-ai,https://trytaylor.ai,Brian Kim,https://linkedin.com/in/brian-kim-463a50142
Taylor AI,https://www.ycombinator.com/companies/taylor-ai,https://trytaylor.ai,Benjamin Anderson,https://linkedin.com/in/andersonbcdefg
Constructable,https://www.ycombinator.com/companies/constructable,https://www.constructable.ai/,Emma Nazim,https://linkedin.com/in/emmamedjuck
Constructable,https://www.ycombinator.com/companies/constructable,https://www.constructable.ai/,Molly Abbott,https://linkedin.com/in/molly-abbott-41b03037
Constructable,https://www.ycombinator.com/companies/constructable,https://www.constructable.ai/,John Yoder,https://linkedin.com/in/john-yoder-92595985
AiSDR,https://www.ycombinator.com/companies/aisdr,https://aisdr.com/,Yuriy Zaremba,https://linkedin.com/in/yuriy-zaremba
AiSDR,https://www.ycombinator.com/companies/aisdr,https://aisdr.com/,Oleg Zaremba,https://linkedin.com/in/oleg-zaremba
Fiber AI,https://www.ycombinator.com/companies/fiber-ai,https://fiber.ai/,Adi Agashe,https://linkedin.com/in/adityaagashe
Fiber AI,https://www.ycombinator.com/companies/fiber-ai,https://fiber.ai/,Neel Mehta,https://linkedin.com/in/neel-a-mehta
Inventive AI,https://www.ycombinator.com/companies/inventive-ai,https://www.inventive.ai/,Dhiren Bhatia,https://linkedin.com/in/dhiren9
Inventive AI,https://www.ycombinator.com/companies/inventive-ai,https://www.inventive.ai/,Vishakh Hegde,https://linkedin.com/in/vishakhhegde
Inventive AI,https://www.ycombinator.com/companies/inventive-ai,https://www.inventive.ai/,Gaurav Nemade,https://linkedin.com/in/gauravnemade
DisputeNinja,https://www.ycombinator.com/companies/disputeninja,https://www.disputeninja.ai,Max Wu,https://linkedin.com/in/maxcwu
DisputeNinja,https://www.ycombinator.com/companies/disputeninja,https://www.disputeninja.ai,Bowen Xue,https://linkedin.com/in/bowenxue
Rankai,https://www.ycombinator.com/companies/rankai,https://rankai.ai/,Dyllan Liu,https://linkedin.com/in/dyll
Rankai,https://www.ycombinator.com/companies/rankai,https://rankai.ai/,Hugo (Kanghong) Zhan,https://linkedin.com/in/hugo-z-21197a122
Sourcepulse,https://www.ycombinator.com/companies/sourcepulse,https://www.sourcepulse.io/,F-G Fernandez,https://www.linkedin.com/in/fgfm/
Outset,https://www.ycombinator.com/companies/outset,https://outset.ai/,Aaron Cannon,https://www.linkedin.com/in/a-a-ron-cannon/
Outset,https://www.ycombinator.com/companies/outset,https://outset.ai/,Michael Hess,https://linkedin.com/in/mchl-hess
Synch,https://www.ycombinator.com/companies/synch,https://www.withsynch.com/,Daniel Ruiz,https://linkedin.com/in/daniel-ruiz-a73818aa
PropRise,https://www.ycombinator.com/companies/proprise,https://www.proprise.ai/,Jean-Michael Diei,https://linkedin.com/in/jeanmichaeldiei
PropRise,https://www.ycombinator.com/companies/proprise,https://www.proprise.ai/,Matthew Krager,https://linkedin.com/in/matthew-krager-60b360102
Clearest Health,https://www.ycombinator.com/companies/clearest-health,https://clearesthealth.com/,Nicolas Raga,https://www.linkedin.com/in/nraga/
Vaero,https://www.ycombinator.com/companies/vaero,https://vaero.ai,Bryant Lee,https://www.linkedin.com/in/bryant-lee/
Koala Ops,https://www.ycombinator.com/companies/koala-ops,https://koalaops.com/,Nadav Erell,https://www.linkedin.com/in/nadav-erell/
Vector,https://www.ycombinator.com/companies/vector,https://vector.co,Joshua Perk,https://www.linkedin.com/in/joshuaperk/
Vector,https://www.ycombinator.com/companies/vector,https://vector.co,Nick Masters,https://www.linkedin.com/in/nicholasamasters/
Fabius,https://www.ycombinator.com/companies/fabius,https://fabius.io,Neil Madsen,https://www.linkedin.com/in/neil-madsen-18a3755b/
Fabius,https://www.ycombinator.com/companies/fabius,https://fabius.io,Andy Day,https://www.linkedin.com/in/andrewkday
Fern,https://www.ycombinator.com/companies/fern,https://www.buildwithfern.com,Danny Sheridan,https://www.linkedin.com/in/sheridandanny/
Fern,https://www.ycombinator.com/companies/fern,https://www.buildwithfern.com,Deep Singhvi,https://www.linkedin.com/in/deep-singhvi-1432659b/
Retape,https://www.ycombinator.com/companies/retape,https://www.retape.ai/,Sahil Singla,https://www.linkedin.com/in/sahilsingla98
Retape,https://www.ycombinator.com/companies/retape,https://www.retape.ai/,Ankit Goyal,https://in.linkedin.com/in/ankit-goyal-0bb2a1134
Retape,https://www.ycombinator.com/companies/retape,https://www.retape.ai/,Shubham Rana,https://www.linkedin.com/in/rana-shubham/
Clueso,https://www.ycombinator.com/companies/clueso,https://clueso.io,Akash Anand,https://www.linkedin.com/in/theakashanand/
Clueso,https://www.ycombinator.com/companies/clueso,https://clueso.io,Neel Balar,https://www.linkedin.com/in/neelbalar7/
Clueso,https://www.ycombinator.com/companies/clueso,https://clueso.io,Prajwal Prakash,https://www.linkedin.com/in/prajwalprakash2000/
Sherloq,https://www.ycombinator.com/companies/sherloq,http://sherloqdata.io/,Noy Twerski,https://www.linkedin.com/in/noy-twerski/
Sherloq,https://www.ycombinator.com/companies/sherloq,http://sherloqdata.io/,Nadav Gutman,https://www.linkedin.com/in/nadav-gutman-213637197/
Sage AI,https://www.ycombinator.com/companies/sage-ai,https://sage-ai.dev,Joshua Ying,https://www.linkedin.com/in/joshua-ying-7a0032138/
Sage AI,https://www.ycombinator.com/companies/sage-ai,https://sage-ai.dev,Akhil Murthy,https://www.linkedin.com/in/akhil-m-12b45a98
IcePanel,https://www.ycombinator.com/companies/icepanel,https://icepanel.io,Jacob Shadbolt,https://www.linkedin.com/in/jacob-shadbolt-design/
IcePanel,https://www.ycombinator.com/companies/icepanel,https://icepanel.io,Victor Leach,https://www.linkedin.com/in/victorleach/
BuildJet,https://www.ycombinator.com/companies/buildjet,https://buildjet.com,Adam Shiervani,https://www.linkedin.com/in/adamshiervani/
BuildJet,https://www.ycombinator.com/companies/buildjet,https://buildjet.com,Lian Duan,https://www.linkedin.com/in/y2hlbwhhy2s/
Propexo,https://www.ycombinator.com/companies/propexo,https://propexo.com,Remen Okoruwa,https://www.linkedin.com/in/remenokoruwa/
Propexo,https://www.ycombinator.com/companies/propexo,https://propexo.com,Nick Johnson,https://www.linkedin.com/in/nickolasjohnson/
Propexo,https://www.ycombinator.com/companies/propexo,https://propexo.com,Ben Keller,https://www.linkedin.com/in/ben-keller-24309644/
Narrative,https://www.ycombinator.com/companies/narrative,https://www.trynarrative.com/,Suchit Dubey,https://www.linkedin.com/in/dubeysuchit/
Narrative,https://www.ycombinator.com/companies/narrative,https://www.trynarrative.com/,Akshit Khurana,https://www.linkedin.com/in/axitkhurana
Omnistrate,https://www.ycombinator.com/companies/omnistrate,http://www.omnistrate.com,Kamal Gupta,https://www.linkedin.com/in/kkgupta2/
Omnistrate,https://www.ycombinator.com/companies/omnistrate,http://www.omnistrate.com,Alok Nikhil,https://www.linkedin.com/in/nikhilalok/
Versive,https://www.ycombinator.com/companies/versive,https://www.getversive.com/,David Correa Orozco,https://www.linkedin.com/in/correa-david/
Palomma,https://www.ycombinator.com/companies/palomma,http://www.palomma.com/,Cipriano Echavarria,https://www.linkedin.com/in/cipriano-echavarria-3729a9105/
Palomma,https://www.ycombinator.com/companies/palomma,http://www.palomma.com/,Nicolas Gomez del Campo,https://www.linkedin.com/in/ngomezdelcampo/
Palomma,https://www.ycombinator.com/companies/palomma,http://www.palomma.com/,Felipe Monsalve,https://www.linkedin.com/in/felipemon/
Layup,https://www.ycombinator.com/companies/layup,http://www.layuplabs.ai,Ryan Xue,https://www.linkedin.com/in/ryanxue/
Layup,https://www.ycombinator.com/companies/layup,http://www.layuplabs.ai,Badal Jain,https://www.linkedin.com/in/badaljain77
Layup,https://www.ycombinator.com/companies/layup,http://www.layuplabs.ai,Michael Lemm,https://www.linkedin.com/in/michael-s-lemm/
DrDroid,https://www.ycombinator.com/companies/drdroid,https://drdroid.io/,Siddarth Jain,https://www.linkedin.com/in/siddarth-jain227/
DrDroid,https://www.ycombinator.com/companies/drdroid,https://drdroid.io/,Dipesh Mittal,https://www.linkedin.com/in/dipesh-mittal/
Syncly,https://www.ycombinator.com/companies/syncly,https://syncly.app/,Joseph Lee,http://www.linkedin.com/in/josephdhlee
Syncly,https://www.ycombinator.com/companies/syncly,https://syncly.app/,Jongsoo Keum,https://www.linkedin.com/in/jongsookeum/
Syncly,https://www.ycombinator.com/companies/syncly,https://syncly.app/,Kwan Yoon,www.linkedin.com/in/kwanwoo-yoon-7b2828219
Trigger.dev,https://www.ycombinator.com/companies/trigger-dev,https://trigger.dev,Matt Aitken,https://www.linkedin.com/in/mattaitken1985/
Trigger.dev,https://www.ycombinator.com/companies/trigger-dev,https://trigger.dev,Eric Allam,https://www.linkedin.com/in/eric-allam/
Trigger.dev,https://www.ycombinator.com/companies/trigger-dev,https://trigger.dev,Dan Patel,https://www.linkedin.com/in/danielkpatel/
Trigger.dev,https://www.ycombinator.com/companies/trigger-dev,https://trigger.dev,James Ritchie,https://www.linkedin.com/in/jamesritchiecv/
Infisical,https://www.ycombinator.com/companies/infisical,https://infisical.com,Vlad Matsiiako,https://www.linkedin.com/in/vmatsiiako/
Infisical,https://www.ycombinator.com/companies/infisical,https://infisical.com,Tony Dang,https://www.linkedin.com/in/tuan-d-a104a6125/
Infisical,https://www.ycombinator.com/companies/infisical,https://infisical.com,Maidul Islam,https://www.linkedin.com/in/maidul98/
Wondercraft,https://www.ycombinator.com/companies/wondercraft,https://wondercraft.ai/,Youssef Rizk,https://www.linkedin.com/in/youssef-rizk-397b19107
Wondercraft,https://www.ycombinator.com/companies/wondercraft,https://wondercraft.ai/,Dimitris Nikolaou,https://www.linkedin.com/in/dimitris-nikolaou-29753080/
Neosync,https://www.ycombinator.com/companies/neosync,https://neosync.dev,Evis Drenova,https://linkedin.com/in/evisdrenova
Neosync,https://www.ycombinator.com/companies/neosync,https://neosync.dev,Nick Zelei,https://linkedin.com/in/nick-zelei
Slidely AI,https://www.ycombinator.com/companies/slidely-ai,https://slidely.ai/,Apoorve Singhal,https://www.linkedin.com/in/sapoorve
Slidely AI,https://www.ycombinator.com/companies/slidely-ai,https://slidely.ai/,Nikhil Shah,https://linkedin.com/in/iamshnik
Zapi,https://www.ycombinator.com/companies/zapi,https://heyzapi.com,Jonathan Low,https://www.linkedin.com/in/jonathanlowhy/
Zapi,https://www.ycombinator.com/companies/zapi,https://heyzapi.com,Thomas Jiang,https://www.linkedin.com/in/thomas-jiang/
Namecard.ai,https://www.ycombinator.com/companies/namecard-ai,https://namecard.ai/,Ernie Ho,http://www.linkedin.com/in/ernie-ho
Namecard.ai,https://www.ycombinator.com/companies/namecard-ai,https://namecard.ai/,John Lin,https://www.linkedin.com/in/juslin319/
Windmill,https://www.ycombinator.com/companies/windmill,https://windmill.dev,Ruben Fiszel,https://www.linkedin.com/in/rubenfiszel/
Champ,https://www.ycombinator.com/companies/champ,https://trychamp.co/,Matt Sun,https://www.linkedin.com/in/thisismattsun/
Champ,https://www.ycombinator.com/companies/champ,https://trychamp.co/,Daniel Wasserlauf,https://www.linkedin.com/in/daniel-wasserlauf-b12681101/
Tailor,https://www.ycombinator.com/companies/tailor,https://www.tailor.tech/,Yo Shibata,https://www.linkedin.com/in/yo-shibata-12742621/
Tailor,https://www.ycombinator.com/companies/tailor,https://www.tailor.tech/,Misato Takahashi,https://www.linkedin.com/in/mistat/
